travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_1,topic_0,topic_5,topic_4,topic_3,overall_textblob_polarity
business,,,PreCovid,0,"[[breakfast, worth, 0], [breakfast, 'well worth', 0], [staff, 'even privat', 2]]",0.0,,0.3,,,,0.22187500000000002
business,,,PreCovid,0,"[[room, nice, 1], [breakfast, servic, 0], [time, 'almost done', 2]]",0.0,0.6,0.0,,,,0.29464285714285715
family,,,PreCovid,1,"[[walk, local, 0], [place, famou, 4], [breakfast, perfect, 0]]",,,0.5,,0.0,,0.37142857142857144
friends,4.0,Positive,PreCovid,0,"[[hotel, great, 0], [room, good, 1], [room, clean, 1], [room, great, 1], [hotel, overal, 0], [hotel, great, 0]]",,0.6222222222222222,0.5333333333333333,,,,0.3151515151515152
couple,,,PreCovid,0,"[[day, ill, 1], [day, better, 1], [room, everi, 1]]",,0.0,,,,,0.1986111111111111
couple,,,PreCovid,0,"[[hotel, wrong, 0], [breakfast, special, 0]]",,,-0.07142857142857142,,,,0.1013056835637481
couple,,,PreCovid,0,"[[dine, fine, 3]]",,,,,,0.4166666666666667,0.4540079365079366
couple,,,PreCovid,0,"[[hotel, great, 0], [love, clean, 5], [area, insid, 0], [hotel, standard, 0]]",,,0.26666666666666666,0.43333333333333335,,,0.47666666666666674
friends,,,PreCovid,0,"[[breakfast, clean, 0], [buffet, good, 3]]",,,0.3666666666666667,,,0.7,0.446875
family,,,PreCovid,0,"[[view, good, 4], [time, second, 2], [day, next, 1], [room, everi, 1], [time, whole, 2]]",0.1,0.0,,,0.7,,-0.005890804597701148
business,,,PreCovid,0,"[[stay, overal, 2], [stay, great, 2]]",0.4,,,,,,0.2080357142857143
solo,,,PreCovid,0,"[[room, much, 1], [food, servic, 3], [food, fast, 3], [pool, qualiti, 4], [pool, outdoor, 4], [check, smooth, 1], [check, special, 1], [check, offic, 1]]",,0.23928571428571432,,,0.0,0.1,0.348015873015873
couple,,,PreCovid,0,"[[time, first, 2], [hotel, choic, 0]]",0.25,,0.0,,,,0.36944444444444446
business,,,PreCovid,0,"[[room, great, 1], [area, right, 0], [breakfast, good, 0], [breakfast, 'also good', 0], [staff, full, 2], [day, last, 1]]",0.35,0.4,0.5619047619047618,,,,0.3399659863945578
business,,,PreCovid,0,"[[hotel, loud, 0], [pool, loud, 4], [pool, clear, 4], [time, next, 2]]",0.0,,0.1,,0.1,,-0.04825396825396825
couple,3.0,Neutral,PreCovid,0,"[[place, great, 4]]",,,,,0.8,,0.24379084967320264
friends,,,PreCovid,0,"[[room, open, 1], [room, chic, 1], [room, local, 1], [time, good, 2]]",0.7,0.0,,,,,0.20361952861952862
family,,,PreCovid,0,"[[stay, previous, 2], [food, poor, 3], [time, rare, 2], [food, hot, 3], [room, clear, 1], [time, servic, 2]]",0.044444444444444446,0.10000000000000002,,,,-0.07500000000000001,0.031666666666666676
,,,PreCovid,0,"[[time, grand, 2], [time, second, 2], [time, grand, 2], [time, first, 2]]",0.3125,,,,,,0.13624338624338625
couple,,,PreCovid,0,"[[room, grand, 1]]",,0.5,,,,,0.3553030303030304
family,,,PreCovid,0,"[[room, great, 1], [room, excel, 1], [room, servic, 1], [mall, good, 0]]",,0.26666666666666666,0.7,,,,0.3791666666666666
friends,,,PreCovid,1,"[[room, poor, 1], [room, twin, 1], [check, late, 1], [day, next, 1], [day, whole, 1]]",,-0.09999999999999999,,,,,0.11616161616161617
couple,,,PreCovid,1,"[[staff, nice, 2]]",0.6,,,,,,0.471875
couple,,,PreCovid,0,"[[bed, great, 1], [room, light, 1], [breakfast, great, 0]]",,0.6000000000000001,0.8,,,,0.07647058823529414
business,,,PreCovid,0,"[[area, best, 0], [area, super, 0], [hotel, pleasant, 0], [visit, next, 4]]",,,0.6888888888888888,,0.0,,0.4266666666666666
couple,5.0,Positive,PreCovid,0,"[[buffet, huge, 3], [buffet, varieti, 3]]",,,,,,0.20000000000000004,0.34583333333333327
business,,,PreCovid,0,"[[shop, normal, 0]]",,,0.15,,,,0.225
family,,,PreCovid,1,"[[buffet, nice, 3], [buffet, furnish, 3]]",,,,,,0.3,0.24743589743589745
business,,,PreCovid,0,"[[bed, good, 1], [hotel, nice, 0]]",,0.7,0.6,,,,0.5259259259259258
family,,,PreCovid,0,"[[bed, clean, 1], [stay, typic, 2], [view, great, 4]]",0.0,0.3666666666666667,,,0.8,,0.5163690476190476
business,,,PreCovid,0,"[[book, high, 1]]",,0.16,,,,,0.11602040816326532
family,4.0,Positive,PreCovid,0,"[[book, short, 1]]",,0.0,,,,,0.26944444444444443
friends,5.0,Positive,PreCovid,1,"[[birthday, 'celebr th', 3], [cake, good, 3], [room, miss, 1]]",,0.0,,,,0.35,0.31333333333333335
couple,,,PreCovid,0,"[[buffet, great, 3]]",,,,,,0.8,0.5750000000000001
couple,,,PreCovid,0,"[[room, much, 1], [breakfast, melt, 0], [night, first, 4]]",,0.2,0.0,,0.25,,0.29378306878306876
couple,5.0,Positive,PreCovid,0,"[[place, great, 4], [help, enough, 2], [staff, standard, 2], [day, clean, 1]]",0.0,0.3666666666666667,,,0.8,,0.3403809523809524
couple,,,PreCovid,1,"[[room, nice, 1]]",,0.6,,,,,0.532051282051282
solo,,,PreCovid,0,"[[place, nice, 4], [place, nice, 4]]",,,,,0.6,,0.23163095238095247
business,,,PreCovid,0,"[[area, well, 0]]",,,0.0,,,,0.2791666666666667
couple,,,PreCovid,0,"[[room, delux, 1], [day, hectic, 1], [time, first, 2], [mall, maximum, 0], [food, south, 3], [help, super, 2]]",0.29166666666666663,0.0,0.0,,,0.0,0.2806795634920634
family,,,PreCovid,0,"[[breakfast, singl, 0], [view, nice, 4], [bed, free, 1], [bed, extra, 1]]",,0.2,0.0,,0.6,,0.3111904761904762
family,,,PreCovid,0,"[[hotel, good, 0], [breakfast, earli, 0], [room, partak, 1], [breakfast, servic, 0]]",,0.0,0.2333333333333333,,,,0.21758241758241756
couple,,,PreCovid,1,"[[staff, much, 2]]",0.2,,,,,,0.2253333333333333
friends,,,PreCovid,1,"[[room, overal, 1]]",,0.0,,,,,0.12222222222222223
business,,,PreCovid,0,"[[stay, bad, 2], [staff, long, 2], [time, sweet, 2], [wonder, last, 2]]",-0.09999999999999998,,,,,,-0.20625
couple,,,PreCovid,0,"[[room, clean, 1], [room, modern, 1], [hotel, great, 0]]",,0.2833333333333333,0.8,,,,0.4366666666666667
business,3.0,Neutral,PreCovid,0,"[[day, select, 1]]",,0.0,,,,,0.15277777777777776
business,,,PreCovid,0,"[[time, long, 2]]",-0.05,,,,,,0.3217948717948718
business,,,PreCovid,0,"[[bay, interior, 4], [bay, old, 4], [day, next, 1]]",,0.0,,,0.05,,0.31000000000000005
business,,,PreCovid,0,"[[stay, standard, 2], [stay, 'also standard', 2]]",0.0,,,,,,-0.1142857142857143
business,,,PreCovid,0,"[[room, good, 1], [room, servic, 1], [room, fine, 1], [breakfast, clean, 0], [breakfast, fine, 0], [wait, short, 1]]",,0.2791666666666667,0.3916666666666667,,,,0.12687500000000002
business,,,PreCovid,0,"[[room, smooth, 1], [breakfast, morn, 0]]",,0.4,0.0,,,,0.48939393939393944
couple,2.0,Negative,PreCovid,1,"[[room, nice, 1], [breakfast, small, 0], [room, first, 1], [time, second, 2], [time, long, 2], [staff, clean, 2]]",0.10555555555555557,0.425,-0.25,,,,0.10630630630630632
family,,,PreCovid,1,"[[birthday, cut, 3], [cake, lighter, 3], [cake, light, 3], [hotel, leav, 0]]",,,0.0,,,0.13333333333333333,-0.09074074074074073
couple,,,PreCovid,0,"[[floor, fourth, 4], [floor, fifth, 4], [pool, outsid, 4], [pool, swim, 4]]",,,,,0.0,,0.16197916666666667
couple,,,PreCovid,0,"[[night, great, 4], [night, thought, 4], [breakfast, right, 0], [night, next, 4], [breakfast, earli, 0]]",,,0.14285714285714285,,0.26666666666666666,,0.05191511387163564
couple,,,PreCovid,0,"[[staff, great, 2], [day, last, 1], [stay, bad, 2], [stay, great, 2]]",0.3000000000000001,0.0,,,,,0.2982142857142858
couple,,,PreCovid,0,"[[visit, great, 4], [view, great, 4], [room, great, 1]]",,0.8,,,0.8,,0.5903846153846153
couple,,,PreCovid,0,"[[room, good, 1], [room, qualiti, 1], [shop, spectacular, 0]]",,0.35,0.6,,,,0.5527777777777777
friends,,,PreCovid,0,"[[breakfast, clean, 0], [breakfast, tidi, 0]]",,,0.18333333333333335,,,,0.6533333333333333
,,,PreCovid,0,"[[dine, 'still comfort', 3], [time, big, 2]]",0.0,,,,,0.0,0.21833333333333332
business,,,PreCovid,0,"[[stay, great, 2], [time, first, 2], [hotel, nice, 0], [hotel, whole, 0], [stay, nice, 2]]",0.5499999999999999,,0.4,,,,0.4680555555555555
business,,,PreCovid,0,"[[breakfast, better, 0]]",,,0.5,,,,0.4375
couple,,,PreCovid,0,"[[check, long, 1], [shop, great, 0], [club, apart, 5], [day, next, 1]]",,-0.025,0.8,0.0,,,0.28385964912280703
solo,,,PreCovid,1,"[[room, upgrad, 1], [room, smooth, 1], [room, faultless, 1], [pool, deliveri, 4], [dinner, next, 3]]",,0.4666666666666666,,,0.0,0.0,0.2839488636363636
couple,,,PreCovid,0,"[[night, relentless, 4], [hotel, regular, 0], [staff, 'well spaciou', 2], [night, much, 4]]",0.0,,0.0,,0.1,,0.3153138528138528
couple,,,PreCovid,0,"[[place, great, 4], [night, differ, 4], [day, virtual, 1]]",,0.0,,,0.4,,0.31428571428571433
couple,,,PreCovid,1,"[[floor, choic, 4], [view, grand, 4], [view, small, 4], [view, good, 4]]",,,,,0.2375,,0.37946428571428575
business,,,PreCovid,0,"[[visit, last, 4], [day, next, 1]]",,0.0,,,0.0,,0.15000000000000002
couple,,,PreCovid,0,"[[time, first, 2]]",0.25,,,,,,0.25
couple,,,PreCovid,0,"[[floor, obvious, 4], [floor, grand, 4], [floor, 'still grand', 4], [floor, recept, 4], [view, void, 4]]",,,,,0.2,,0.18425925925925926
couple,,,PreCovid,0,"[[stay, great, 2], [book, anniversari, 1], [check, late, 1], [room, 'well tast', 1], [view, hot, 4], [floor, top, 4], [drink, first, 5], [drink, fresh, 5]]",0.8,-0.09999999999999999,,0.275,0.375,,0.21350373482726426
friends,,,PreCovid,0,"[[buffet, good, 3]]",,,,,,0.7,0.3726190476190476
couple,,,PreCovid,1,"[[stay, pleasant, 2]]",0.7333333333333333,,,,,,0.25096153846153846
family,,,PreCovid,0,"[[check, close, 1], [view, right, 4]]",,0.0,,,0.2857142857142857,,0.422172619047619
family,2.0,Negative,PreCovid,0,"[[room, new, 1], [day, least, 1]]",,-0.08181818181818182,,,,,0.06769972451790635
family,,,PreCovid,1,"[[room, celebr, 1], [club, good, 5], [day, better, 1]]",,0.25,,0.7,,,0.17272727272727273
couple,,,PreCovid,0,"[[room, much, 1], [room, next, 1], [time, late, 2], [check, final, 1], [room, sure, 1], [day, next, 1], [staff, bad, 2]]",-0.4999999999999999,0.13999999999999999,,,,,0.14919354838709678
family,5.0,Positive,PreCovid,1,"[[area, special, 0], [room, clean, 1], [room, nice, 1], [view, good, 4], [breakfast, great, 0], [place, good, 4]]",,0.48333333333333334,0.5785714285714286,,0.7,,0.36357142857142855
friends,,,PreCovid,1,"[[room, good, 1], [check, big, 1], [room, interior, 1]]",,0.2333333333333333,,,,,0.3234375
family,,,PreCovid,1,"[[room, nice, 1]]",,0.6,,,,,0.49062500000000003
couple,,,PreCovid,0,"[[room, quiet, 1]]",,0.0,,,,,0.5607142857142858
couple,,,PreCovid,0,"[[dinner, perfect, 3]]",,,,,,1.0,0.42166666666666663
business,,,PreCovid,0,"[[room, open, 1], [floor, recept, 4]]",,0.0,,,0.0,,0.34861111111111115
couple,,,PreCovid,0,"[[floor, extra, 4], [floor, morn, 4], [floor, 'awak morn', 4], [room, fake, 1], [room, great, 1]]",,0.15000000000000002,,,0.0,,0.27142857142857146
couple,,,PreCovid,1,"[[breakfast, morn, 0]]",,,0.0,,,,0.48552083333333335
couple,3.0,Neutral,PreCovid,0,"[[room, good, 1], [staff, good, 2], [place, good, 4]]",0.7,0.7,,,0.7,,0.33214285714285713
couple,,,PreCovid,0,"[[hotel, great, 0]]",,,0.8,,,,0.275
couple,,,PreCovid,0,"[[breakfast, good, 0], [staff, distant, 2], [time, everi, 2], [staff, clean, 2], [night, everi, 4], [hotel, great, 0]]",0.0888888888888889,,0.75,,0.0,,0.20133928571428567
couple,,,PreCovid,0,"[[night, last, 4], [night, last, 4], [shop, next, 0]]",,,0.0,,0.0,,0.07944444444444443
couple,,,PreCovid,0,"[[place, best, 4], [food, top, 3], [food, clean, 3]]",,,,,1.0,0.43333333333333335,0.575
couple,,,PreCovid,0,"[[hotel, top, 0], [room, particular, 1], [room, main, 1]]",,0.16666666666666666,0.5,,,,0.27475490196078434
couple,4.0,Positive,PreCovid,0,"[[area, close, 0], [night, vibrant, 4]]",,,0.0,,0.16666666666666666,,0.45833333333333337
family,4.0,Positive,PreCovid,0,"[[place, ideal, 4], [breakfast, clean, 0], [breakfast, good, 0], [shop, fresh, 0], [day, last, 1], [staff, 'ever season', 2], [hotel, whole, 0], [hotel, ideal, 0]]",0.0,0.0,0.49333333333333335,,0.9,,0.2205050505050505
couple,,,PreCovid,0,"[[staff, good, 2], [staff, great, 2], [room, enough, 1], [room, good, 1], [staff, clean, 2], [time, next, 2]]",0.4666666666666667,0.35,,,,,0.268939393939394
solo,,,PreCovid,0,"[[staff, servic, 2], [hotel, rare, 0], [hotel, experi, 0]]",0.0,,0.15,,,,0.38333333333333336
business,,,PreCovid,0,"[[hotel, great, 0], [club, central, 5]]",,,0.8,0.0,,,0.2727678571428572
family,,,PreCovid,0,"[[room, good, 1], [time, first, 2], [view, good, 4]]",0.25,0.7,,,0.7,,0.4133333333333334
friends,,,PreCovid,1,"[[view, good, 4], [hotel, interior, 0], [staff, new, 2]]",0.13636363636363635,,0.0,,0.7,,0.28393939393939394
couple,,,PreCovid,0,"[[room, 'better start', 1]]",,0.5,,,,,0.6045454545454545
couple,,,PreCovid,1,"[[view, good, 4]]",,,,,0.7,,0.359375
couple,,,PreCovid,1,"[[time, third, 2]]",0.0,,,,,,0.325
family,,,PreCovid,1,"[[view, great, 4], [floor, higher, 4]]",,,,,0.525,,0.5833333333333334
business,,,PreCovid,0,"[[food, alway, 3]]",,,,,,0.0,0.0651931401931402
family,,,PreCovid,0,"[[pool, clean, 4]]",,,,,0.3666666666666667,,0.3952380952380952
couple,,,PreCovid,1,"[[room, next, 1], [time, next, 2]]",0.0,0.0,,,,,0.011538461538461543
couple,3.0,Neutral,PreCovid,1,"[[floor, higher, 4], [room, better, 1], [room, lower, 1], [time, smoothli, 2], [buffet, good, 3], [buffet, morn, 3], [restaur, select, 3], [staff, much, 2], [staff, local, 2], [day, final, 1], [mall, major, 0], [stay, next, 2]]",0.05,0.16666666666666666,0.0625,,0.25,0.2333333333333333,0.1985361130097972
business,,,PreCovid,0,"[[hotel, good, 0]]",,,0.7,,,,0.32999999999999996
family,,,PreCovid,1,"[[view, servic, 4], [book, great, 1], [book, great, 1], [room, great, 1], [breakfast, good, 0], [food, loung, 3], [place, whole, 4], [hotel, soft, 0], [hotel, overal, 0], [hotel, pleasant, 0], [hotel, free, 0]]",,0.8000000000000002,0.3866666666666666,,0.1,0.0,0.42901234567901236
family,,,PreCovid,0,"[[breakfast, great, 0], [breakfast, super, 0], [room, great, 1], [breakfast, great, 0], [time, right, 2], [time, first, 2]]",0.26785714285714285,0.8,0.6444444444444445,,,,0.23278571428571432
friends,,,PreCovid,0,"[[room, good, 1], [staff, good, 2], [breakfast, bad, 0], [breakfast, experi, 0], [thank, overal, 2]]",0.35,0.7,-0.3499999999999999,,,,0.34215686274509804
family,4.0,Positive,PreCovid,0,"[[view, final, 4], [view, good, 4], [love, nice, 5], [area, big, 0], [area, small, 0]]",,,-0.125,0.55,0.35,,0.26323529411764707
couple,5.0,Positive,PreCovid,0,"[[staff, loyal, 2], [hotel, morn, 0], [time, normal, 2], [time, 'much normal', 2], [floor, top, 4], [room, hous, 1], [room, abl, 1], [room, clean, 1]]",0.2111111111111111,0.12222222222222223,0.0,,0.5,,0.325
couple,,,PreCovid,0,"[[time, first, 2], [time, last, 2], [drink, choic, 5], [drink, 'often choic', 5], [visit, free, 4]]",0.125,,,0.0,0.4,,0.3083333333333333
friends,,,PreCovid,0,"[[stay, clean, 2]]",0.3666666666666667,,,,,,0.2875
family,,,PreCovid,0,"[[comfort, clean, 0]]",,,0.3666666666666667,,,,0.34978354978354975
friends,,,PreCovid,0,"[[hotel, top, 0]]",,,0.5,,,,0.4430555555555556
couple,4.0,Positive,PreCovid,0,"[[breakfast, servic, 0], [tea, good, 5], [tea, nice, 5], [tea, servic, 5], [tea, bad, 5], [tea, choic, 5], [tea, coffe, 5], [room, tabl, 1], [room, clean, 1]]",,0.18333333333333335,0.0,0.09999999999999999,,,0.1791620284477427
business,,,PreCovid,0,"[[room, bright, 1]]",,0.7000000000000001,,,,,-0.016304347826086953
business,,,PreCovid,0,"[[hotel, old, 0], [room, worst, 1], [recommend, old, 5]]",,-1.0,0.1,0.1,,,2.7755575615628914e-17
business,,,PreCovid,0,"[[room, nice, 1], [room, clean, 1], [floor, big, 4], [floor, second, 4]]",,0.48333333333333334,,,0.0,,0.23703703703703707
family,,,PreCovid,1,"[[view, great, 4], [birthday, celebr, 3]]",,,,,0.8,0.0,0.4699319727891157
couple,,,PreCovid,0,"[[hotel, somewher, 0], [room, much, 1]]",,0.2,0.0,,,,0.4541666666666667
business,,,PreCovid,0,"[[shop, great, 0], [walk, hot, 0]]",,,0.525,,,,0.23809523809523808
couple,,,PreCovid,0,"[[place, brilliant, 4], [visit, first, 4], [room, great, 1], [room, small, 1], [buffet, huge, 3], [pool, outdoor, 4], [room, much, 1]]",,0.25,,,0.3833333333333333,0.4000000000000001,0.33236874236874253
couple,,,PreCovid,1,"[[pool, big, 4]]",,,,,0.0,,0.5004545454545455
family,,,PreCovid,1,"[[time, sever, 2], [day, free, 1], [day, 'nearli free', 1], [time, anoth, 2]]",0.0,0.4,,,,,0.3103070175438597
business,,,PreCovid,0,"[[floor, last, 4], [day, everi, 1], [restaur, main, 3]]",,0.0,,,0.0,0.16666666666666666,0.4976190476190476
family,4.0,Positive,PreCovid,0,"[[stay, pleasant, 2], [room, fit, 1], [room, 'even fit', 1], [breakfast, old, 0], [stay, free, 2], [view, good, 4], [view, great, 4]]",0.5666666666666667,0.4,0.1,,0.75,,0.38240740740740736
family,,,PreCovid,0,"[[room, good, 1], [place, good, 4], [shop, nice, 0], [room, big, 1]]",,0.35,0.6,,0.7,,0.47962962962962963
family,,,PreCovid,1,"[[room, much, 1], [time, renown, 2]]",0.0,0.2,,,,,0.3477564102564103
couple,3.0,Neutral,PreCovid,1,"[[love, big, 5], [restaur, better, 3]]",,,,0.25,,0.5,0.13974358974358972
family,,,PreCovid,0,"[[hotel, right, 0], [stay, someth, 2], [stay, wrong, 2]]",-0.25,,0.2857142857142857,,,,0.26415873015873015
business,,,PreCovid,0,"[[stay, great, 2], [breakfast, good, 0], [afternoon, good, 5], [afternoon, good, 5], [afternoon, close, 5], [afternoon, major, 5]]",0.8,,0.7,0.365625,,,0.5775000000000001
business,,,PreCovid,0,"[[room, good, 1], [hotel, pleasant, 0]]",,0.7,0.7333333333333333,,,,0.4
family,,,PreCovid,0,"[[time, first, 2], [night, good, 4], [staff, clean, 2], [time, next, 2]]",0.20555555555555557,,,,0.7,,0.37980295566502453
couple,,,PreCovid,0,"[[floor, great, 4]]",,,,,0.8,,0.5625
business,4.0,Positive,PreCovid,0,"[[hotel, nice, 0], [room, better, 1]]",,0.5,0.6,,,,0.21884920634920635
friends,5.0,Positive,PreCovid,0,"[[stay, short, 2], [hotel, good, 0], [hotel, fine, 0]]",0.0,,0.5583333333333333,,,,0.34791666666666665
couple,,,PreCovid,0,"[[night, recent, 4], [staff, servic, 2]]",0.0,,,,0.0,,0.4727272727272727
friends,,,PreCovid,0,"[[room, great, 1]]",,0.8,,,,,0.453125
couple,,,PreCovid,0,"[[hotel, good, 0], [room, good, 1]]",,0.7,0.7,,,,0.3972789115646259
couple,,,PreCovid,0,"[[pool, great, 4], [room, extra, 1], [view, great, 4]]",,0.0,,,0.8,,0.4597222222222222
family,,,PreCovid,1,"[[time, great, 2], [club, servic, 5]]",0.8,,,0.0,,,0.4785714285714286
solo,,,PreCovid,0,"[[time, first, 2], [room, spurg, 1], [room, 'well spurg', 1], [day, last, 1]]",0.25,0.0,,,,,0.3863636363636364
couple,,,PreCovid,0,"[[bed, extra, 1]]",,0.0,,,,,0.3916666666666666
family,,,PreCovid,0,"[[room, everybodi, 1], [club, servic, 5], [club, good, 5]]",,0.0,,0.35,,,0.5599999999999999
couple,,,PreCovid,0,"[[time, best, 2]]",1.0,,,,,,0.5518518518518518
business,4.0,Positive,PreCovid,0,"[[floor, higher, 4], [floor, higher, 4]]",,,,,0.25,,0.23587962962962963
couple,,,PreCovid,0,"[[place, great, 4], [walk, 'central morn', 0]]",,,0.0,,0.8,,0.42499999999999993
business,,,PreCovid,0,"[[time, last, 2]]",0.0,,,,,,-0.03928571428571428
couple,,,PreCovid,0,"[[place, brilliant, 4], [book, quick, 1], [room, 'even readi', 1], [hotel, good, 0], [hotel, nice, 0], [hotel, hot, 0], [food, close, 3], [food, ate, 3], [walk, safe, 0]]",,0.16666666666666666,0.5125,,0.9,0.0,0.4054421768707483
friends,,,PreCovid,0,"[[night, spent, 4], [time, short, 2]]",0.0,,,,-0.1,,0.39895833333333336
family,,,PreCovid,0,"[[hotel, perfect, 0], [day, everi, 1]]",,0.0,1.0,,,,0.3607142857142857
family,,,PreCovid,0,"[[view, great, 4]]",,,,,0.8,,0.6642857142857144
business,4.0,Positive,PreCovid,0,"[[hotel, great, 0]]",,,0.8,,,,0.4472222222222222
family,,,PreCovid,0,"[[food, varieti, 3]]",,,,,,0.0,0.3361111111111111
business,,,PreCovid,0,"[[time, next, 2]]",0.0,,,,,,0.0125
,5.0,Positive,PreCovid,1,"[[time, everi, 2], [place, servic, 4], [place, good, 4], [place, nice, 4]]",0.0,,,,0.4333333333333333,,0.2923076923076923
,,,PreCovid,1,"[[place, good, 4], [place, experi, 4]]",,,,,0.35,,0.4238095238095238
,,,PreCovid,0,"[[food, nice, 3], [food, clean, 3], [food, good, 3], [hotel, doabl, 0], [hotel, 'far doabl', 0], [hotel, good, 0], [hotel, choic, 0]]",,,0.19999999999999998,,,0.5555555555555555,0.31777777777777777
,,,PreCovid,0,"[[stay, short, 2], [stay, first, 2], [time, 'well littl', 2], [hotel, solid, 0]]",0.08333333333333333,,0.0,,,,0.26600877192982453
,,,PreCovid,0,"[[place, top, 4], [room, clean, 1], [need, basic, 1], [enjoy, higher, 5]]",,0.18333333333333335,,0.325,0.5,,0.4351190476190476
,,,PreCovid,0,"[[night, everi, 4], [place, great, 4], [day, hard, 1], [breakfast, 'long day', 0], [hotel, overal, 0], [hotel, good, 0]]",,-0.2916666666666667,0.21666666666666665,,0.4,,0.4592074592074592
,,,PreCovid,1,"[[room, live, 1]]",,0.13636363636363635,,,,,0.195952380952381
,,,PreCovid,0,"[[night, second, 4], [shop, loud, 0], [floor, higher, 4]]",,,0.1,,0.125,,0.37083333333333335
,,,PreCovid,1,"[[room, select, 1], [floor, high, 4], [view, great, 4], [night, light, 4]]",,0.0,,,0.45333333333333337,,0.4398717948717949
,,,PreCovid,0,"[[restaur, fantast, 3], [food, great, 3], [recommend, pleasant, 5], [recommend, nice, 5]]",,,,0.6666666666666666,,0.4,0.39999999999999997
couple,,,PreCovid,0,"[[view, great, 4], [staff, great, 2]]",0.8,,,,0.8,,0.7138888888888889
solo,,,PreCovid,0,"[[staff, great, 2]]",0.8,,,,,,0.5555555555555555
solo,,,PreCovid,0,"[[hotel, sure, 0]]",,,0.5,,,,0.25
business,,,PreCovid,0,"[[hotel, enough, 0], [time, first, 2], [room, nice, 1], [floor, old, 4], [floor, clean, 4], [food, normal, 3], [food, special, 3], [food, probabl, 3], [room, late, 1], [time, long, 2]]",0.1,0.15,0.0,,0.23333333333333334,0.16904761904761903,0.298508658008658
